Giocatore,Giornata,Prob_Gol
matias vecino,G34,0.1246
nicolas viola,G34,0.1433
mattia viti,G34,0.0
vitor oliveira,G34,0.0245
dusan vlahovic,G34,0.5666
nikola vlasic,G34,0.0866
cristian volpato,G34,0.0245
walace,G34,0.0533
shon weissman,G34,0.0245
kenan yildiz,G34,0.0245
mattia zaccagni,G34,0.1246
duvan zapata,G34,0.4104
gabriele zappa,G34,0.0245
davide zappacosta,G34,0.0533
oier zarraga,G34,0.0533
jordan zemura,G34,0.0245
piotr zielinski,G34,0.0866
joshua zirkzee,G34,0.2711
nadir zortea,G34,0.0163
szymon zurkowski,G34,0.0585
leo ostigard,G34,0.0245
federico gatti,G35,0.1006
alessandro bastoni,G35,0.0238
andrea carboni,G35,0.0238
tammy abraham,G35,0.1109
francesco acerbi,G35,0.084
yacine adli,G35,0.0238
alex sandro,G35,0.0
pontus almqvist,G35,0.0388
amir rrahmani,G35,0.0388
houssem aouar,G35,0.084
marko arnautovic,G35,0.0517
arthur,G35,0.0
kristjan asllani,G35,0.0238
tommaso augello,G35,0.0238
sardar azmoun,G35,0.084
milan badelj,G35,0.0
jaime baez,G35,0.0238
nedim bajrami,G35,0.0517
mitchel bakker,G35,0.0238
tommaso baldanzi,G35,0.0517
lameck banda,G35,0.0517
mattia bani,G35,0.0517
antonin barak,G35,0.1758
nicolo barella,G35,0.0517
raoul bellanova,G35,0.0238
andrea belotti,G35,0.1216
lucas beltran,G35,0.1816
ismael bennacer,G35,0.0
domenico berardi,G35,0.2425
sam beukema,G35,0.0238
cristiano biraghi,G35,0.0158
davide biraschi,G35,0.0158
yann aurel bisseck,G35,0.0517
giacomo bonaventura,G35,0.2008
federico bonazzoli,G35,0.0504
warren bondo,G35,0.0238
josip brekalo,G35,0.0238
gleison bremer,G35,0.0517
marco brescianini,G35,0.2218
tajon buchanan,G35,0.0
alessandro buongiorno,G35,0.084
jovane cabral,G35,0.0238
riccardo calafiori,G35,0.0
luca caldirola,G35,0.0238
hakan calhanoglu,G35,0.4104
nicolo cambiaghi,G35,0.0238
andrea cambiaso,G35,0.0517
matteo cancellieri,G35,0.1207
antonio candreva,G35,0.1507
francesco caputo,G35,0.0517
valentin castellanos,G35,0.0975
santiago castro,G35,0.0
gaetano castrovilli,G35,0.0
danilo cataldi,G35,0.0238
leonardo cerri,G35,0.0238
walid cheddira,G35,0.1507
federico chiesa,G35,0.1721
samuel chukwueze,G35,0.0238
lorenzo colombo,G35,0.084
andrea colpani,G35,0.2632
diego coppola,G35,0.0517
bryan cristante,G35,0.0238
marvin cuni,G35,0.0238
danilo,G35,0.0238
dany mota,G35,0.1207
matteo darmian,G35,0.0517
keinan davis,G35,0.0
charles de ketelaere,G35,0.1557
lorenzo de silvestri,G35,0.0517
stefan de vrij,G35,0.0238
gregoire defrel,G35,0.0238
alessandro deiola,G35,0.0
federico di francesco,G35,0.0158
giovanni di lorenzo,G35,0.0238
boulaye dia,G35,0.084
federico dimarco,G35,0.1618
milan djuric,G35,0.2295
patrick dorgu,G35,0.0517
alberto dossena,G35,0.0388
radu dragusin,G35,0.0517
ondrej duda,G35,0.0238
denzel dumfries,G35,0.084
alfred duncan,G35,0.0517
paulo dybala,G35,0.5278
ederson,G35,0.1816
caleb ekuban,G35,0.084
oussama el azzouzi,G35,0.0517
stephan el shaarawy,G35,0.084
eljif elmas,G35,0.0517
martin erlic,G35,0.0238
giovanni fabbian,G35,0.2076
federico fazio,G35,0.0238
jacopo fazzini,G35,0.0238
felipe anderson,G35,0.1207
lewis ferguson,G35,0.2076
gian marco ferrari,G35,0.0238
alessandro florenzi,G35,0.0
michael folorunsho,G35,0.084
davide frattesi,G35,0.1618
morten frendrup,G35,0.1758
remo freuler,G35,0.0238
matteo gabbia,G35,0.0238
gianluca gaetano,G35,0.1507
roberto gagliardini,G35,0.0238
valentin gendrey,G35,0.0517
lautaro gianetti,G35,0.0238
olivier giroud,G35,0.38
albert gudmundsson,G35,0.4926
matteo guendouzi,G35,0.0517
emmanuel quartsin gyasi,G35,0.0238
abdou harroui,G35,0.0504
thomas henry,G35,0.0672
theo hernandez,G35,0.1618
emil holm,G35,0.0238
dean huijsen,G35,0.0517
jonathan ikone,G35,0.1006
chukwubuikem ikwuemesi,G35,0.0238
ivan ilic,G35,0.0517
samuel iling-junior,G35,0.0238
ciro immobile,G35,0.1557
gustav isaksen,G35,0.084
jakub jankto,G35,0.0238
luka jovic,G35,0.1816
juan jesus,G35,0.0238
christian kabasele,G35,0.0238
kaio jorge,G35,0.0672
daichi kamada,G35,0.0238
hassane kamara,G35,0.0238
grigoris kastanos,G35,0.084
michael kayode,G35,0.0238
kingstone mutandwa,G35,0.0
sead kolasinac,G35,0.0238
teun koopmeiners,G35,0.3441
christian kouame,G35,0.0517
viktor kovalenko,G35,0.0238
nikola krstovic,G35,0.4865
khvicha kvaratskhelia,G35,0.3083
luca ranieri,G35,0.0517
gianluca lapadula,G35,0.0517
armand lauriente,G35,0.078
lautaro martinez,G35,0.5085
darko lazovic,G35,0.0517
pol lirola,G35,0.0517
diego llorente,G35,0.0238
manuel locatelli,G35,0.0238
ruben loftus-cheek,G35,0.1507
ademola lookman,G35,0.2877
lorenzo pellegrini,G35,0.2008
sandi lovric,G35,0.0238
luca pellegrini,G35,0.0238
lorenzo lucca,G35,0.2076
luis alberto,G35,0.1387
romelu lukaku,G35,0.3689
sebastiano luperto,G35,0.0238
zito luvumbo,G35,0.1344
charalambos lykogiannis,G35,0.0238
giulio maggiore,G35,0.084
daniel maldini,G35,0.1006
ruslan malinovsky,G35,0.0672
gianluca mancini,G35,0.1207
rolando mandragora,G35,0.0672
mirko maric,G35,0.0238
agustin martegani,G35,0.0238
lucas martinez quarta,G35,0.3072
adam marusic,G35,0.0238
matheus henrique,G35,0.0388
mathias olivera,G35,0.1109
luca mazzitelli,G35,0.1941
junior messias,G35,0.0238
arkadiusz milik,G35,0.084
yerry mina,G35,0.0238
aleksey miranchuk,G35,0.084
fabio miretti,G35,0.0238
henrikh mkhitaryan,G35,0.0377
ilario monterisi,G35,0.0517
nikola moro,G35,0.0238
luis muriel,G35,0.0388
nahitan nandez,G35,0.0238
dan ndoye,G35,0.0
cyril ngonge,G35,0.1816
m'baye niang,G35,0.0805
nicolas gonzalez,G35,0.4187
tijjani noslin,G35,0.084
m'bala nzola,G35,0.0517
jens odgaard,G35,0.0517
noah okafor,G35,0.1816
gaetano oristanio,G35,0.0238
riccardo orsolini,G35,0.1984
victor osimhen,G35,0.4924
remi oudin,G35,0.084
leandro paredes,G35,0.084
mario pasalic,G35,0.2595
patric,G35,0.0238
leonardo pavoletti,G35,0.0388
martin payero,G35,0.1758
pedro rodriguez,G35,0.0238
pietro pellegri,G35,0.0
roberto pereyra,G35,0.1207
nehuen perez,G35,0.0517
matteo pessina,G35,0.2919
andrea petagna,G35,0.0238
roberto piccoli,G35,0.1207
niccolo pierozzi,G35,0.0
andrea pinamonti,G35,0.3441
matteo politano,G35,0.2197
stefan posch,G35,0.0
matteo prati,G35,0.0
christian pulisic,G35,0.2951
rasmus kristensen,G35,0.0238
adrien rabiot,G35,0.1006
uros racic,G35,0.0238
nemanja radonjicc,G35,0.0489
rafael leao,G35,0.1434
hamza rafia,G35,0.0238
ylber ramadani,G35,0.0238
giacomo raspadori,G35,0.1387
tijjani reijnders,G35,0.0517
reinier,G35,0.0517
renato sanches,G35,0.0238
mateo retegui,G35,0.2008
samuele ricci,G35,0.0238
ricardo rodriguez,G35,0.0
simone romagnoli,G35,0.0238
daniele rugani,G35,0.0517
simone bastoni,G35,0.0238
alexis saelemaekers,G35,0.3219
lazar samardzic,G35,0.1207
junior sambia,G35,0.0
antonio sanabria,G35,0.1618
alexis sanchez,G35,0.0517
nicola sansone,G35,0.0517
zanos savva,G35,0.0
giorgio scalvini,G35,0.0238
gianluca scamacca,G35,0.1906
perr schuurs,G35,0.0238
eldor shomurodov,G35,0.0517
giovanni simeone,G35,0.0238
jan-carlo simic,G35,0.0238
simy,G35,0.0238
riccardo sottil,G35,0.1758
matias soule,G35,0.2637
leonardo spinazzola,G35,0.0238
gabriel strefezza,G35,0.0238
isaac success,G35,0.0
ibrahim sulemana,G35,0.0517
tomas suslov,G35,0.0238
karol swiderski,G35,0.0238
loum tchaouna,G35,0.084
florian thauvin,G35,0.1006
morten thorsby,G35,0.1758
kristian thorstvedt,G35,0.3072
marcus thuram,G35,0.342
fikayo tomori,G35,0.1207
el bilal toure,G35,0.0517
chaka traore,G35,0.0238
valentin carboni,G35,0.084
johan vasquez,G35,0.0238
matias vecino,G35,0.1207
nicolas viola,G35,0.1387
mattia viti,G35,0.0
vitor oliveira,G35,0.0238
dusan vlahovic,G35,0.3778
nikola vlasic,G35,0.084
cristian volpato,G35,0.0238
walace,G35,0.0517
shon weissman,G35,0.0238
kenan yildiz,G35,0.0238
mattia zaccagni,G35,0.2048
duvan zapata,G35,0.3946
gabriele zappa,G35,0.0238
davide zappacosta,G35,0.0517
oier zarraga,G35,0.0517
jordan zemura,G35,0.0238
piotr zielinski,G35,0.084
joshua zirkzee,G35,0.4205
nadir zortea,G35,0.1758
szymon zurkowski,G35,0.0568
leo ostigard,G35,0.0238
federico gatti,G36,0.0975
alessandro bastoni,G36,0.0231
andrea carboni,G36,0.0231
tammy abraham,G36,0.0231
francesco acerbi,G36,0.0815
yacine adli,G36,0.0231
alex sandro,G36,0.0
pontus almqvist,G36,0.0377
amir rrahmani,G36,0.0377
houssem aouar,G36,0.0815
marko arnautovic,G36,0.0502
arthur,G36,0.0
kristjan asllani,G36,0.0231
tommaso augello,G36,0.0231
sardar azmoun,G36,0.0815
milan badelj,G36,0.0
jaime baez,G36,0.0231
nedim bajrami,G36,0.0502
mitchel bakker,G36,0.0231
tommaso baldanzi,G36,0.0502
lameck banda,G36,0.0502
mattia bani,G36,0.0502
antonin barak,G36,0.0502
nicolo barella,G36,0.0502
raoul bellanova,G36,0.0231
andrea belotti,G36,0.1179
lucas beltran,G36,0.1758
ismael bennacer,G36,0.0
domenico berardi,G36,0.2344
sam beukema,G36,0.0231
cristiano biraghi,G36,0.0154
davide biraschi,G36,0.0154
yann aurel bisseck,G36,0.0502
giacomo bonaventura,G36,0.1941
federico bonazzoli,G36,0.0489
warren bondo,G36,0.0231
josip brekalo,G36,0.0231
gleison bremer,G36,0.2218
marco brescianini,G36,0.0815
tajon buchanan,G36,0.0
alessandro buongiorno,G36,0.0815
jovane cabral,G36,0.0231
riccardo calafiori,G36,0.0
luca caldirola,G36,0.0231
hakan calhanoglu,G36,0.3551
nicolo cambiaghi,G36,0.0231
andrea cambiaso,G36,0.0502
matteo cancellieri,G36,0.1171
antonio candreva,G36,0.1459
francesco caputo,G36,0.0502
valentin castellanos,G36,0.0947
santiago castro,G36,0.0
gaetano castrovilli,G36,0.1109
danilo cataldi,G36,0.0231
leonardo cerri,G36,0.0231
walid cheddira,G36,0.1459
federico chiesa,G36,0.1664
samuel chukwueze,G36,0.0231
lorenzo colombo,G36,0.0815
andrea colpani,G36,0.2541
diego coppola,G36,0.0502
bryan cristante,G36,0.0231
marvin cuni,G36,0.0231
danilo,G36,0.0231
dany mota,G36,0.1171
matteo darmian,G36,0.0502
keinan davis,G36,0.0
charles de ketelaere,G36,0.1507
lorenzo de silvestri,G36,0.0502
stefan de vrij,G36,0.0231
gregoire defrel,G36,0.0231
alessandro deiola,G36,0.0
federico di francesco,G36,0.0154
giovanni di lorenzo,G36,0.0231
boulaye dia,G36,0.0815
federico dimarco,G36,0.1568
milan djuric,G36,0.2637
patrick dorgu,G36,0.0502
alberto dossena,G36,0.0377
radu dragusin,G36,0.0502
ondrej duda,G36,0.0231
denzel dumfries,G36,0.0815
alfred duncan,G36,0.0502
paulo dybala,G36,0.3016
ederson,G36,0.1758
caleb ekuban,G36,0.2146
oussama el azzouzi,G36,0.0502
stephan el shaarawy,G36,0.0815
eljif elmas,G36,0.0502
martin erlic,G36,0.0231
giovanni fabbian,G36,0.2009
federico fazio,G36,0.0231
jacopo fazzini,G36,0.0231
felipe anderson,G36,0.1171
lewis ferguson,G36,0.2009
gian marco ferrari,G36,0.0231
alessandro florenzi,G36,0.1109
michael folorunsho,G36,0.0815
davide frattesi,G36,0.1568
morten frendrup,G36,0.0502
remo freuler,G36,0.0231
matteo gabbia,G36,0.1758
gianluca gaetano,G36,0.1459
roberto gagliardini,G36,0.0231
valentin gendrey,G36,0.0502
lautaro gianetti,G36,0.0231
olivier giroud,G36,0.3611
albert gudmundsson,G36,0.4398
matteo guendouzi,G36,0.0502
emmanuel quartsin gyasi,G36,0.0231
abdou harroui,G36,0.0489
thomas henry,G36,0.0652
theo hernandez,G36,0.1568
emil holm,G36,0.0231
dean huijsen,G36,0.0502
jonathan ikone,G36,0.0975
chukwubuikem ikwuemesi,G36,0.0231
ivan ilic,G36,0.0502
samuel iling-junior,G36,0.0231
ciro immobile,G36,0.2773
gustav isaksen,G36,0.0815
jakub jankto,G36,0.0231
luka jovic,G36,0.1758
juan jesus,G36,0.0231
christian kabasele,G36,0.0231
kaio jorge,G36,0.0652
daichi kamada,G36,0.0231
hassane kamara,G36,0.0231
grigoris kastanos,G36,0.0815
michael kayode,G36,0.0231
kingstone mutandwa,G36,0.0
sead kolasinac,G36,0.0231
teun koopmeiners,G36,0.4275
christian kouame,G36,0.0502
viktor kovalenko,G36,0.0231
nikola krstovic,G36,0.5545
khvicha kvaratskhelia,G36,0.2977
luca ranieri,G36,0.0502
gianluca lapadula,G36,0.0502
armand lauriente,G36,0.43
lautaro martinez,G36,0.4843
darko lazovic,G36,0.2218
pol lirola,G36,0.0502
diego llorente,G36,0.0231
manuel locatelli,G36,0.0231
ruben loftus-cheek,G36,0.1459
ademola lookman,G36,0.3426
lorenzo pellegrini,G36,0.1941
sandi lovric,G36,0.0231
luca pellegrini,G36,0.0231
lorenzo lucca,G36,0.2009
luis alberto,G36,0.1344
romelu lukaku,G36,0.3058
sebastiano luperto,G36,0.0231
zito luvumbo,G36,0.1303
charalambos lykogiannis,G36,0.0231
giulio maggiore,G36,0.0815
daniel maldini,G36,0.0975
ruslan malinovsky,G36,0.0652
gianluca mancini,G36,0.1171
rolando mandragora,G36,0.0652
mirko maric,G36,0.0231
agustin martegani,G36,0.0231
lucas martinez quarta,G36,0.1344
adam marusic,G36,0.0231
matheus henrique,G36,0.0377
mathias olivera,G36,0.0231
luca mazzitelli,G36,0.1878
junior messias,G36,0.0231
arkadiusz milik,G36,0.0815
yerry mina,G36,0.1758
aleksey miranchuk,G36,0.0815
fabio miretti,G36,0.0231
henrikh mkhitaryan,G36,0.0366
ilario monterisi,G36,0.0502
nikola moro,G36,0.0231
luis muriel,G36,0.0377
nahitan nandez,G36,0.0231
dan ndoye,G36,0.0
cyril ngonge,G36,0.1758
m'baye niang,G36,0.078
nicolas gonzalez,G36,0.2303
tijjani noslin,G36,0.2146
m'bala nzola,G36,0.0502
jens odgaard,G36,0.0502
noah okafor,G36,0.1758
gaetano oristanio,G36,0.0231
riccardo orsolini,G36,0.1918
victor osimhen,G36,0.5545
remi oudin,G36,0.0815
leandro paredes,G36,0.0815
mario pasalic,G36,0.1703
patric,G36,0.0231
leonardo pavoletti,G36,0.0377
martin payero,G36,0.0502
pedro rodriguez,G36,0.0231
pietro pellegri,G36,0.0
roberto pereyra,G36,0.1171
nehuen perez,G36,0.0502
matteo pessina,G36,0.1758
andrea petagna,G36,0.0231
roberto piccoli,G36,0.1171
niccolo pierozzi,G36,0.0
andrea pinamonti,G36,0.3313
matteo politano,G36,0.2121
stefan posch,G36,0.0
matteo prati,G36,0.0
christian pulisic,G36,0.2842
rasmus kristensen,G36,0.0231
adrien rabiot,G36,0.0975
uros racic,G36,0.0231
nemanja radonjicc,G36,0.0475
rafael leao,G36,0.1386
hamza rafia,G36,0.0231
ylber ramadani,G36,0.0231
giacomo raspadori,G36,0.1344
tijjani reijnders,G36,0.0502
reinier,G36,0.0502
renato sanches,G36,0.0231
mateo retegui,G36,0.3516
samuele ricci,G36,0.0231
ricardo rodriguez,G36,0.0
simone romagnoli,G36,0.0231
daniele rugani,G36,0.0502
simone bastoni,G36,0.0231
alexis saelemaekers,G36,0.0975
lazar samardzic,G36,0.1171
junior sambia,G36,0.0
antonio sanabria,G36,0.1568
alexis sanchez,G36,0.0502
nicola sansone,G36,0.0502
zanos savva,G36,0.0
giorgio scalvini,G36,0.0231
gianluca scamacca,G36,0.4796
perr schuurs,G36,0.0231
eldor shomurodov,G36,0.0502
giovanni simeone,G36,0.0231
jan-carlo simic,G36,0.0231
simy,G36,0.0231
riccardo sottil,G36,0.0502
matias soule,G36,0.2728
leonardo spinazzola,G36,0.0231
gabriel strefezza,G36,0.0231
isaac success,G36,0.1109
ibrahim sulemana,G36,0.0502
tomas suslov,G36,0.0231
karol swiderski,G36,0.0231
loum tchaouna,G36,0.2146
florian thauvin,G36,0.0975
morten thorsby,G36,0.0502
kristian thorstvedt,G36,0.1344
marcus thuram,G36,0.3283
fikayo tomori,G36,0.1171
el bilal toure,G36,0.0502
chaka traore,G36,0.0231
valentin carboni,G36,0.0815
johan vasquez,G36,0.0231
matias vecino,G36,0.2048
nicolas viola,G36,0.1344
mattia viti,G36,0.0
vitor oliveira,G36,0.0231
dusan vlahovic,G36,0.3627
nikola vlasic,G36,0.0815
cristian volpato,G36,0.0231
walace,G36,0.0502
shon weissman,G36,0.0231
kenan yildiz,G36,0.0231
mattia zaccagni,G36,0.1568
duvan zapata,G36,0.38
gabriele zappa,G36,0.0231
davide zappacosta,G36,0.0502
oier zarraga,G36,0.0502
jordan zemura,G36,0.0231
piotr zielinski,G36,0.0815
joshua zirkzee,G36,0.4049
nadir zortea,G36,0.0377
szymon zurkowski,G36,0.0552
leo ostigard,G36,0.0231
federico gatti,G37,0.0947
alessandro bastoni,G37,0.0225
andrea carboni,G37,0.0225
tammy abraham,G37,0.0225
francesco acerbi,G37,0.0792
yacine adli,G37,0.0225
alex sandro,G37,0.0
pontus almqvist,G37,0.0366
amir rrahmani,G37,0.0366
houssem aouar,G37,0.0792
marko arnautovic,G37,0.2218
arthur,G37,0.1109
kristjan asllani,G37,0.0225
tommaso augello,G37,0.0225
sardar azmoun,G37,0.0792
milan badelj,G37,0.1109
jaime baez,G37,0.0225
nedim bajrami,G37,0.0488
mitchel bakker,G37,0.0225
tommaso baldanzi,G37,0.0488
lameck banda,G37,0.0488
mattia bani,G37,0.0488
antonin barak,G37,0.0488
nicolo barella,G37,0.0488
raoul bellanova,G37,0.0225
andrea belotti,G37,0.1145
lucas beltran,G37,0.1703
ismael bennacer,G37,0.1109
domenico berardi,G37,0.2268
sam beukema,G37,0.0225
cristiano biraghi,G37,0.015
davide biraschi,G37,0.015
yann aurel bisseck,G37,0.0488
giacomo bonaventura,G37,0.1878
federico bonazzoli,G37,0.0475
warren bondo,G37,0.0225
josip brekalo,G37,0.0225
gleison bremer,G37,0.0792
marco brescianini,G37,0.0792
tajon buchanan,G37,0.1109
alessandro buongiorno,G37,0.0792
jovane cabral,G37,0.0225
riccardo calafiori,G37,0.0
luca caldirola,G37,0.0225
hakan calhanoglu,G37,0.342
nicolo cambiaghi,G37,0.0225
andrea cambiaso,G37,0.0488
matteo cancellieri,G37,0.1136
antonio candreva,G37,0.1415
francesco caputo,G37,0.0488
valentin castellanos,G37,0.092
santiago castro,G37,0.0
gaetano castrovilli,G37,0.0225
danilo cataldi,G37,0.0225
leonardo cerri,G37,0.0225
walid cheddira,G37,0.1415
federico chiesa,G37,0.161
samuel chukwueze,G37,0.0225
lorenzo colombo,G37,0.0792
andrea colpani,G37,0.2456
diego coppola,G37,0.0488
bryan cristante,G37,0.0225
marvin cuni,G37,0.0225
danilo,G37,0.0225
dany mota,G37,0.1136
matteo darmian,G37,0.0488
keinan davis,G37,0.0
charles de ketelaere,G37,0.3516
lorenzo de silvestri,G37,0.0488
stefan de vrij,G37,0.0225
gregoire defrel,G37,0.0225
alessandro deiola,G37,0.0
federico di francesco,G37,0.015
giovanni di lorenzo,G37,0.0225
boulaye dia,G37,0.0792
federico dimarco,G37,0.152
milan djuric,G37,0.3349
patrick dorgu,G37,0.0488
alberto dossena,G37,0.0366
radu dragusin,G37,0.0488
ondrej duda,G37,0.0225
denzel dumfries,G37,0.0792
alfred duncan,G37,0.0488
paulo dybala,G37,0.2912
ederson,G37,0.1703
caleb ekuban,G37,0.1136
oussama el azzouzi,G37,0.0488
stephan el shaarawy,G37,0.0792
eljif elmas,G37,0.0488
martin erlic,G37,0.0225
giovanni fabbian,G37,0.1946
federico fazio,G37,0.0225
jacopo fazzini,G37,0.0225
felipe anderson,G37,0.1136
lewis ferguson,G37,0.1946
gian marco ferrari,G37,0.0225
alessandro florenzi,G37,0.0225
michael folorunsho,G37,0.0792
davide frattesi,G37,0.1946
morten frendrup,G37,0.0488
remo freuler,G37,0.0225
matteo gabbia,G37,0.0488
gianluca gaetano,G37,0.1415
roberto gagliardini,G37,0.0225
valentin gendrey,G37,0.0488
lautaro gianetti,G37,0.0225
olivier giroud,G37,0.4166
albert gudmundsson,G37,0.4222
matteo guendouzi,G37,0.0488
emmanuel quartsin gyasi,G37,0.0225
abdou harroui,G37,0.0475
thomas henry,G37,0.0634
theo hernandez,G37,0.152
emil holm,G37,0.0225
dean huijsen,G37,0.0488
jonathan ikone,G37,0.0947
chukwubuikem ikwuemesi,G37,0.0225
ivan ilic,G37,0.0488
samuel iling-junior,G37,0.0225
ciro immobile,G37,0.1878
gustav isaksen,G37,0.0792
jakub jankto,G37,0.0225
luka jovic,G37,0.1703
juan jesus,G37,0.0225
christian kabasele,G37,0.0225
kaio jorge,G37,0.0634
daichi kamada,G37,0.0225
hassane kamara,G37,0.0225
grigoris kastanos,G37,0.0792
michael kayode,G37,0.0225
kingstone mutandwa,G37,0.0
sead kolasinac,G37,0.0225
teun koopmeiners,G37,0.38
christian kouame,G37,0.0488
viktor kovalenko,G37,0.0225
nikola krstovic,G37,0.1342
khvicha kvaratskhelia,G37,0.2877
luca ranieri,G37,0.0488
gianluca lapadula,G37,0.0488
armand lauriente,G37,0.1054
lautaro martinez,G37,0.7357
darko lazovic,G37,0.0792
pol lirola,G37,0.0488
diego llorente,G37,0.0225
manuel locatelli,G37,0.0225
ruben loftus-cheek,G37,0.1415
ademola lookman,G37,0.3307
lorenzo pellegrini,G37,0.3516
sandi lovric,G37,0.0225
luca pellegrini,G37,0.0225
lorenzo lucca,G37,0.1848
luis alberto,G37,0.1303
romelu lukaku,G37,0.4049
sebastiano luperto,G37,0.0225
zito luvumbo,G37,0.1265
charalambos lykogiannis,G37,0.0225
giulio maggiore,G37,0.0792
daniel maldini,G37,0.0947
ruslan malinovsky,G37,0.0634
gianluca mancini,G37,0.1136
rolando mandragora,G37,0.0634
mirko maric,G37,0.0225
agustin martegani,G37,0.0225
lucas martinez quarta,G37,0.1303
adam marusic,G37,0.0225
matheus henrique,G37,0.0366
mathias olivera,G37,0.0225
luca mazzitelli,G37,0.182
junior messias,G37,0.0225
arkadiusz milik,G37,0.0792
yerry mina,G37,0.0488
aleksey miranchuk,G37,0.0792
fabio miretti,G37,0.0225
henrikh mkhitaryan,G37,0.0356
ilario monterisi,G37,0.0488
nikola moro,G37,0.0225
luis muriel,G37,0.0366
nahitan nandez,G37,0.1758
dan ndoye,G37,0.1109
cyril ngonge,G37,0.1703
m'baye niang,G37,0.0757
nicolas gonzalez,G37,0.3996
tijjani noslin,G37,0.1136
m'bala nzola,G37,0.0488
jens odgaard,G37,0.0488
noah okafor,G37,0.1703
gaetano oristanio,G37,0.0225
riccardo orsolini,G37,0.1856
victor osimhen,G37,0.3412
remi oudin,G37,0.0792
leandro paredes,G37,0.0792
mario pasalic,G37,0.1651
patric,G37,0.1758
leonardo pavoletti,G37,0.0366
martin payero,G37,0.0488
pedro rodriguez,G37,0.0225
pietro pellegri,G37,0.1109
roberto pereyra,G37,0.1136
nehuen perez,G37,0.0488
matteo pessina,G37,0.1703
andrea petagna,G37,0.0225
roberto piccoli,G37,0.1136
niccolo pierozzi,G37,0.1109
andrea pinamonti,G37,0.342
matteo politano,G37,0.2051
stefan posch,G37,0.1109
matteo prati,G37,0.0
christian pulisic,G37,0.4104
rasmus kristensen,G37,0.0225
adrien rabiot,G37,0.2048
uros racic,G37,0.0225
nemanja radonjicc,G37,0.0462
rafael leao,G37,0.5273
hamza rafia,G37,0.0225
ylber ramadani,G37,0.0225
giacomo raspadori,G37,0.1303
tijjani reijnders,G37,0.2218
reinier,G37,0.0488
renato sanches,G37,0.0225
mateo retegui,G37,0.2344
samuele ricci,G37,0.0225
ricardo rodriguez,G37,0.0
simone romagnoli,G37,0.0225
daniele rugani,G37,0.0488
simone bastoni,G37,0.0225
alexis saelemaekers,G37,0.0947
lazar samardzic,G37,0.2048
junior sambia,G37,0.0
antonio sanabria,G37,0.152
alexis sanchez,G37,0.0488
nicola sansone,G37,0.0488
zanos savva,G37,0.1109
giorgio scalvini,G37,0.0225
gianluca scamacca,G37,0.2238
perr schuurs,G37,0.0225
eldor shomurodov,G37,0.0488
giovanni simeone,G37,0.0225
jan-carlo simic,G37,0.0225
simy,G37,0.0225
riccardo sottil,G37,0.0488
matias soule,G37,0.2637
leonardo spinazzola,G37,0.0225
gabriel strefezza,G37,0.0225
isaac success,G37,0.0225
ibrahim sulemana,G37,0.0488
tomas suslov,G37,0.0225
